id,company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max
45fca8685ac58d4136d063301508c025,DPDgroup IT Solutions,100.0,Remote,Java,senior,,,18000.0,26000.0
7eee303239f5e48f89bdce7c7a409688,Crestt,100.0,Remote,Java,mid,,,15960.0,18480.0
0a451b3002e9f086eb8e1fbf6da328e0,Mindpal,10.0,Remote,Java,mid,,,10000.0,18000.0
fca402991d0dccfe4406f628b3826a47,DPDgroup IT Solutions,100.0,Remote,Java,mid,,,11000.0,21000.0
89bbb144ee0c897fddbca271930d1ad3,Miquido,100.0,Remote,Java,mid,12700.0,16900.0,15100.0,20100.0
e74981204566cd519c68071467fcbfca,Connectis,100.0,Remote,Java,senior,,,22000.0,25000.0
9ca019d5bfd6cc252184f0a82590be85,Awesome Bytes,10.0,Remote,Java,junior,6000.0,10000.0,,
818fb6e7435a73e495ff35586e9bc199,Experis Manpower Group,1000.0,Remote,Java,senior,,,29400.0,36960.0
61cb868a0893666a3d2b8d2624d2ca0a,Experis Manpower Group,1000.0,Remote,Java,expert,,,30240.0,36120.0
534021c865636a4c7ecb711ecb435159,Shift4,1000.0,Remote,Java,senior,,,25000.0,32000.0
612417272f491cf86beacbe9a2f56dc9,ASTEK Polska,1000.0,Warszawa,Java,mid,,,14000.0,20000.0
e1ce32fe24885a8529b3df7e98d25f13,Conscensia,100.0,Warszawa,Java,expert,,,30000.0,38000.0
08fd9f67d8ad247fe3b1e75f56a75539,Decerto,100.0,Remote,Java,mid,,,18480.0,21840.0
6211a273caf186bbbcf15a5c1a943e1a,Primaris,100.0,Remote,Java,mid,,,15120.0,21500.0
e500eae234dd23e89443062b4b575e82,Boldare,100.0,Remote,Java,senior,13400.0,22600.0,18000.0,30300.0
bcc98a72e027e245006586db72603d08,Respect Energy,100.0,Warszawa,Java,mid,20000.0,25000.0,20000.0,25000.0
407ebd2997181a32d9887f25f3b3dc3e,Raiffeisen Bank International AG,100.0,Warszawa,Java,mid,18000.0,28000.0,,
455cae38b31372f3479d9f112e328bec,Devbridge,100.0,Warszawa,Java,senior,24000.0,32000.0,26000.0,36000.0
5b7c7342d166fec3a80743b41e5cc2d6,Devbridge,100.0,Kraków,Java,senior,24000.0,32000.0,26000.0,36000.0
28cced4b01e9b2e01abf3c200190200b,Devbridge,100.0,Wrocław,Java,senior,24000.0,32000.0,26000.0,36000.0
dbed8c16554ec7a2e4e5cc3afb3ec2e4,Devbridge,100.0,Gdańsk,Java,senior,24000.0,32000.0,26000.0,36000.0
8761d0b5bd4abfb7ce6126315436a96d,Devbridge,100.0,Katowice,Java,senior,24000.0,32000.0,26000.0,36000.0
ee7294a47f93276c32ad06ac7325e139,7N,1000.0,Remote,Java,senior,,,23520.0,26880.0
45d75c0f533b9a5ab6fdc4d5c2d6e14c,Consdata S.A.,100.0,Remote,Java,mid,11300.0,15900.0,14950.0,21000.0
0a5e8dac187cd14dcdf8726ea5690b86,SmartBear,1000.0,Remote,Java,mid,14000.0,17000.0,17000.0,21000.0
bab932415630382d2fdcb5352b073fcd,GreenMinds Sp. z o.o.,10.0,Remote,Java,junior,,,8000.0,9000.0
6776de9a18386ede1a83f22adbd9e9f2,Qurate Retail Group GBS,10000.0,Remote,Java,senior,24000.0,27000.0,,
e422a5916570601a596ad4685761afc5,Devbridge,100.0,Remote,Java,mid,13000.0,21000.0,16250.0,26250.0
9e1dc3cb9250a0e58dd52e6955e5b81b,Boldare,100.0,Remote,Java,expert,16700.0,22600.0,22500.0,30300.0
3904d843e9eaf016b9626f37f173bb61,Devbridge,100.0,Remote,Java,senior,18000.0,26000.0,24000.0,31000.0
f7df9bab06aa7827891f625e4b166abb,Relativity,100.0,Remote,Java,senior,15330.0,20750.0,,
50d5c73ec1d648c35cbcc3b11aeed049,ITFS,,Remote,Java,junior,,,11800.0,13400.0
ada2b75a479e798cbc06c243017386c3,Skillspark,10.0,Remote,Java,mid,,,19000.0,22000.0
7695c1fa171c7857e71eb76b637da481,Skillspark,10.0,Remote,Java,mid,,,21000.0,25000.0
4d7b952655f7519db55aaad84e3d1e7e,in4mates,100.0,Warszawa,Java,senior,,,25500.0,31500.0
19088f40ff2972c37b2d250c39f7d696,Crestt,100.0,Warszawa,Java,senior,20000.0,29000.0,25600.0,35200.0
a0a6378c1b2e95a8b3117005f8927ebd,ING Bank Śląski,10000.0,Remote,Java,mid,12000.0,22000.0,,
aa3c32884e0587075cd8e6809d0fe977,Prime Force,100.0,Remote,Java,senior,,,12000.0,20000.0
c07ab9e4275a8a89294ed9ef7da0e758,STEPWISE,10.0,Remote,Java,senior,,,16800.0,24000.0
3d83fecddbf5ba3ad958ebe6077c4ed2,Inteca,10.0,Remote,Java,senior,,,21000.0,28000.0
320bee82efb8589c568fc773803ee324,VlogIT,10.0,Remote,Java,senior,,,25000.0,27000.0
3ba4960563a577b580582fb7f880813e,Avanade Poland,100.0,Remote,Java,senior,,,19200.0,28800.0
8aae004f32ecdd09d32214e62552bca9,DATEV,10000.0,Warszawa,Java,expert,28000.0,35000.0,,
5a31745b4f2fb45530fc6f274817f7b5,Mangopay,,Remote,Java,senior,,,23000.0,28000.0
dbe27607c445746de36f40eb1e1cc5cd,Etteplan,100.0,Remote,Java,mid,,,14000.0,20000.0
4d093a7041c2c6e289ba25bfbb4db082,ING Bank Śląski,10000.0,Remote,Java,senior,11000.0,22000.0,,
1062aa8b512f9c32fb75847b5160c874,Enigma SOI,100.0,Warszawa,Java,junior,6000.0,12000.0,6300.0,12000.0
882628eb4fa060d9ae14f21712511bfa,QualityMinds,,Remote,Java,mid,,,25200.0,27300.0
572f7fd85007d4bd4fa21f66ccc30d87,Match-Trade Technologies,100.0,Warszawa,Java,mid,,,15000.0,23500.0
ab7f4adb7254c4a72d5f436b4995f518,Eyzee S.A.,100.0,Remote,Java,mid,,,12000.0,20000.0
3ff63e60f6d6ab2d75c28ef6f2a44520,Consdata S.A.,100.0,Remote,Java,senior,14900.0,20590.0,19680.0,27220.0
f130560f80defe3b9f74b639c95d9aba,The Software House,100.0,Remote,Java,senior,,,18480.0,26880.0
307e936ef93d05f754ea7fc4696d64e2,ITMAGINATION,100.0,Remote,Java,senior,,,22000.0,28000.0
faeff9f844c21910d24cc6a1808ed1f1,RHINO,10.0,Remote,Java,senior,15000.0,20000.0,,
38cda3510630f75c7ddeb8108b5938e3,KUBO,100.0,Warszawa,Java,mid,18000.0,25000.0,,
563f40374bdba2bada9877cfaf89d52b,KUBO,100.0,Gdańsk,Java,mid,18000.0,25000.0,,
20fb476acfd61697781d9a4cd2ac5a2b,Bright Inventions,100.0,Remote,Java,senior,16600.0,20750.0,20000.0,26000.0
6b85587b55d40dc5e71f525a6df94334,Solidstudio,10.0,Remote,Java,senior,15100.0,18400.0,18200.0,24000.0
fe02f6987111d8ae3bae114e5797b7de,OPI PIB,100.0,Warszawa,Java,mid,9000.0,15000.0,,
b2d3b2c6b73d6b795f71010c9d95a2db,Link Group,100.0,Remote,Java,senior,,,23520.0,28560.0
e79eabe78b072dede1c5eeba585c48d5,Craon.pl,,Remote,Java,senior,,,25200.0,33600.0
8edfd8a113d2a7e80730f248e3ff1bc3,4IT Solutions,10.0,Warszawa,Java,senior,,,20160.0,28560.0
2ce9690367228d150b768db46be2713d,Harvey Nash Technology,10.0,Warszawa,Java,expert,38000.0,45000.0,30000.0,35000.0
eb92e78d24754b02a24d2a28862d3786,Unity Group,100.0,Remote,Java,mid,9900.0,15500.0,13440.0,21000.0
786f46d390dcbc9ec8bb1e9af8a98967,Clurgo,100.0,Remote,Java,senior,,,20160.0,25200.0
9c9f57f754ecfcfe63f7f259b99deb2a,Connectis,100.0,Warszawa,Java,senior,,,25000.0,30500.0
7333ea0e056a39cc41b2032c85f68e16,Talent Hills,10.0,Warszawa,Java,senior,18000.0,25000.0,,
cdc3c891d41f208ae2f5fb3b1304efbd,Inero Software,10.0,Remote,Java,senior,12000.0,20000.0,,
3119fb5e31aa3dc01cc09998b0f377a3,Nussknacker,100.0,Warszawa,Java,mid,,,11420.0,17140.0
833bc4158bf1f0f94b780a8a8f213ae4,CLOUDFIDE,10.0,Remote,Java,expert,,,25000.0,33000.0
d87f334c26f9c7f046c60b8ab0d3a39a,Crestt,100.0,Remote,Java,senior,16500.0,17500.0,22680.0,24360.0
326c97de8b7dc8c9a017de89a57d08d2,Netguru,1000.0,Remote,Java,senior,,,26240.0,37100.0
fabb498a685eb6626e1444ad0f9d24e6,SmartRecruiters INC,100.0,Remote,Java,senior,18000.0,25000.0,21000.0,28500.0
845dd6e0bfe7c59867f28f9ec014e380,CLOUDFIDE,10.0,Remote,Java,senior,,,25000.0,29000.0
a2b9eb9d931663e6f0831ae3793dcf9d,Finanteq,100.0,Remote,Java,mid,,,15000.0,21800.0
0c0ad6972714a302f741f7d0cefbf51f,STEPWISE,10.0,Remote,Java,senior,,,16800.0,25000.0
daca15d9d04e6d12c3fd126394f0d275,Allegro,1000.0,Warszawa,Java,senior,16100.0,23200.0,,
6fbf1ada52f468a07d26b42f5e2503e8,Allegro,1000.0,Poznań,Java,senior,16100.0,23200.0,,
ef71b441da67cb858083d7630ae96f4b,Allegro,1000.0,Warszawa,Java,mid,12300.0,17600.0,,
8ed4379e0755d232e0b3e093f64e2cde,Allegro,1000.0,Poznań,Java,mid,12300.0,17600.0,,
4c857f9ad7c69299dbc902b636488c40,Decerto,100.0,Remote,Java,expert,,,26880.0,30240.0
bfd4605305664c80d25a1ee1ee55658f,R.M.EDISON sp. z o.o.,10.0,Remote,Java,mid,,,20160.0,23520.0
76db451a4d2c32dfebe1f52b442a06ee,Trimetis Services,10.0,Remote,Java,senior,,,20000.0,25600.0
5f54b03357bced37e489e0320716357f,R.M.EDISON sp. z o.o.,10.0,Remote,Java,senior,,,20160.0,26880.0
0314e73ac5735b64618229db1a68efe7,Alter Solutions Polska,100.0,Warszawa,Java,senior,,,26880.0,29400.0
32fce5809e2c22b39df86f35aa040d88,Primaris,100.0,Remote,Java,mid,,,16800.0,23520.0
b7e0f63eabc08259bff909148d36045c,Click IT Group,1.0,Warszawa,Java,mid,17000.0,22000.0,15000.0,18500.0
5336d698e5a8db7096b5559591e59217,in4mates,100.0,Warszawa,Java,mid,,,12750.0,20250.0
5ca92ba93ee037ad27acc49189811d48,Alter Solutions Polska,100.0,Warszawa,Java,expert,,,25600.0,28000.0
3dd930a44c6c97f369f8b644f0808cfb,Bytamic Solutions,100.0,Remote,Java,mid,,,17500.0,26800.0
6c922277e2841c1523e440d86b459c91,Future Processing,1000.0,Remote,Java,senior,,,23050.0,31560.0
5b363ca8ef469b213f328d10420b6e6d,dotLinkers,10.0,Remote,Java,senior,25000.0,30000.0,25000.0,30000.0
31382e01e3258b154ae9e4ac7ab86349,Nazwa.pl,100.0,Remote,Java,mid,12000.0,20000.0,15000.0,24000.0
826bada9f862e2323a424987089167c7,Concentrix,100000.0,Remote,Java,senior,30000.0,34000.0,30000.0,34000.0
8172206f1f9e041f3749deedce874708,PEOPLE TRUST SP. Z O.O.,100.0,Remote,Java,mid,,,22200.0,25600.0
49e96f3f4246cd9b6bb7c3363d0793e9,PEOPLE TRUST SP. Z O.O.,100.0,Remote,Java,senior,,,24360.0,29500.0
379a040d04e525b96e65691661fa3ff1,spaceOS,100.0,Warszawa,Java,senior,,,22000.0,29000.0
8f9be86a9e8e25b095ac4e9c33eb8299,Neontri,100.0,Warszawa,Java,mid,,,18000.0,22000.0
4924bf136ae78d48c077d820c8a0bfbe,ITRun Consulting,10.0,Warszawa,Java,junior,,,5000.0,10000.0
36973862070ab749f95104a87565917e,Nexio Management,100.0,Remote,Java,mid,,,16000.0,25000.0
05c4577923a300212b9693945924e88c,Idego,100.0,Remote,Java,senior,,,20000.0,30000.0
3f0b8c448db0a54a8d88acc749c658bb,ASTEK Polska,1000.0,Remote,Java,senior,18000.0,22500.0,26250.0,31500.0
cbd8e86a91d06abfa8c25996e2492696,HAYS Poland,100.0,Warszawa,Java,senior,20000.0,30000.0,,
43e870d02bf740c8dc3af95973fc03b5,HAYS Poland,100.0,Warszawa,Java,expert,24000.0,33000.0,,
ba89745030d0b6c0735841ba343e4082,Cloudflight,,Remote,Java,senior,19400.0,23600.0,23520.0,28560.0
b0cab913361768f60029b175d6fbd067,DCG,100.0,Warszawa,Java,senior,,,30000.0,33600.0
2e9634ed3483b550c33a6efa2bd5d878,IPF Digital,,Warszawa,Java,expert,25320.0,29000.0,,
8dad71ce409d426afd31f03eec2c8acb,IPF Digital,,Kraków,Java,expert,25320.0,29000.0,,
47221b9bb5610574148307ab0a9d551b,IPF Digital,,Wrocław,Java,expert,25320.0,29000.0,,
a9995b8066636050c52a5493ff067118,Integral Solutions,100.0,Remote,Java,senior,,,33600.0,46000.0
30d0070cc4293f917a4079ea0afe8371,Jit Team,100.0,Remote,Java,expert,,,32000.0,36000.0
ec54cbde6a61669d0477b78bfec9ba65,Acaisoft,100.0,Remote,Java,senior,19000.0,23500.0,22000.0,27000.0
23c326c9e607da842e91a14f32fcd145,ASTEK Polska,1000.0,Warszawa,Java,mid,,,16000.0,22000.0
1255fa9551e89909fbdd3aeb4a687764,apreel,100.0,Warszawa,Java,mid,,,23520.0,29400.0
2a605735c20f46173f4923d427329d8d,apreel,100.0,Warszawa,Java,senior,,,28560.0,33600.0
bcde6ea57a9013a661e28af6c998e4e0,People More P.S.A.,10.0,Remote,Java,senior,,,23000.0,32000.0
3560ceb40a12974eda06fd8f7a091d2e,HAYS Poland,100.0,Remote,Java,senior,,,22400.0,25600.0
19c937dd8150aea65f85e89f0f2739ae,IIG sp. z o.o.,10.0,Remote,Java,senior,,,20000.0,25000.0
4e3d39b28f32f23326a19ca703e02ed3,Sea,100.0,Remote,C#,mid,,,17000.0,21000.0
3b4be3f80eff59cce5ccd88525ef5998,Skillspark,10.0,Remote,C#,senior,,,25000.0,29000.0
633688f6736c248eca9c41f0d70d5f29,Allegro,1000.0,Warszawa,C#,senior,16100.0,23200.0,,
88355c4b1d83b7217355e81752ed1618,Allegro,1000.0,Kraków,C#,senior,16100.0,23200.0,,
de8ac00d7cc01b1cd0b613497402a2be,Allegro,1000.0,Poznań,C#,senior,16100.0,23200.0,,
a52f16d61f032ef0c9ab8ba1cb43d5cd,Qurate Retail Group GBS,10000.0,Remote,C#,mid,16000.0,20000.0,,
20204b52444467e946ad737fc83dfaad,Allegro,1000.0,Warszawa,C#,mid,12300.0,17600.0,,
cae4a211357516da2e8c4672374acbcd,Allegro,1000.0,Poznań,C#,mid,12300.0,17600.0,,
21d8cecb1692aad5e2ab8168dfdb15a0,Sacer s.c.,10.0,Remote,C#,mid,15000.0,18200.0,18000.0,22000.0
3367e25cf6798e9259cbbc3e2bb10b24,Experis Manpower Group,1000.0,Remote,C#,mid,,,21840.0,26040.0
bf9b14cbe1583eea635ef808dd7642fd,KLDiscovery,1000.0,Remote,C#,mid,12000.0,16000.0,,
f1141e6249d01e7598f285ff6fdda964,KLDiscovery,1000.0,Remote,C#,mid,11000.0,16000.0,,
1bf648e9c70dc3fd176c2affc926bcfd,Finestmedia,100.0,Remote,C#,mid,,,15000.0,20000.0
12779732a1ced6885c7d3ab2fd6de11c,Sea,100.0,Remote,C#,mid,,,18000.0,24000.0
fb1a44c16a07fe33f8a2d6cc7765fe58,ING Bank Śląski,10000.0,Warszawa,C#,senior,8400.0,22000.0,,
4c4da7a0cb087a068c4c688fd3b23312,Mangopay,,Remote,C#,senior,,,21000.0,29000.0
629b7ec4c85bb33d5bbe8b0d0dbc48ed,VM.PL,100.0,Remote,C#,senior,17000.0,20000.0,24000.0,29000.0
c5b982e48a206689a0e7f10e82ab3ab6,Medpace,10.0,Warszawa,C#,mid,15000.0,23000.0,,
a01271813175c7cabb67ebcd15fafcc0,Jit Team,100.0,Warszawa,C#,senior,,,22000.0,26000.0
be1a02d6176078818fd2d5a554ac58d8,Jit Team,100.0,Kraków,C#,senior,,,22000.0,26000.0
7a2b3326c2cfd2ac9205c19741041e77,Jit Team,100.0,Wrocław,C#,senior,,,22000.0,26000.0
85a489439eaacf13d8fcc2d9f035d831,Jit Team,100.0,Gdańsk,C#,senior,,,22000.0,26000.0
b1c443fee689422a3b6531a17a69d23d,Jit Team,100.0,Łódź,C#,senior,,,22000.0,26000.0
a876af6c7cab97ee740e27aae4491349,Olsys Ltd.,10.0,Remote,C#,senior,,,21780.0,28320.0
bc17c0fa2a7feb71c39684db2cb06a83,Iver Polska,10.0,Remote,C#,mid,10500.0,19500.0,12500.0,24000.0
fa990d9b05cb33824d2423c7e37fefd6,Avanade Poland,100.0,Remote,C#,mid,10000.0,20000.0,16000.0,25600.0
5e72f4f3e95a39f771332c877de83568,InterLogic Danmark ApS,100.0,Remote,C#,senior,,,18410.0,23020.0
d882ffa34456907f9e5e8dfe5c841400,Boldare,100.0,Remote,C#,mid,8400.0,13400.0,11200.0,18000.0
5e5ee80cdb4415d20e108d29a202ac59,Cavendish Professionals,10.0,Remote,C#,senior,,,36000.0,39000.0
02c9496dfdd5d9276963b6754776a4ce,Coldrun,10.0,Remote,C#,senior,,,21000.0,26000.0
918965b8037e53f62e2cfcfb40beff9f,Cavendish Professionals,10.0,Remote,C#,expert,,,33000.0,36000.0
2f6241ec879d03610b28d06288886add,7N,1000.0,Remote,C#,senior,,,20160.0,25200.0
12f68c0abe76f319077397e86486a21d,Islandsbanki,1000.0,Remote,C#,senior,,,24000.0,27000.0
c2bee4899ec704528bdde98b98b987ce,eConsulting Sp. z o.o.,100.0,Remote,C#,mid,,,23000.0,27000.0
02d471e56c84374471948db4fda2049d,Cavendish Professionals,10.0,Remote,C#,senior,,,29000.0,36000.0
04dfecfec72b15302eca500dc66317a0,Unikie,100.0,Remote,C#,senior,,,20000.0,26000.0
d55df0f2fd3aaa8458a3c0ea865477b8,Relativity,100.0,Remote,C#,senior,15340.0,20750.0,,
34d2b15146d2fe98b097c82a8b632e4f,Trodat Polska,100.0,Warszawa,C#,mid,,,18000.0,20000.0
5b3936a654330cb5cbb33e542e627da5,STX Next,1000.0,Remote,C#,mid,,,12100.0,20160.0
e3465799e1d119fe3a7712350bf81a61,Conscensia,100.0,Warszawa,C#,expert,,,28000.0,36000.0
b2e15a85b8fd3c0a1c88118e74fb31e7,Conscensia,100.0,Warszawa,C#,senior,,,27000.0,34000.0
44bf404ccc0ef4a56a051312dc0329da,Unity Group,100.0,Remote,C#,senior,13600.0,18600.0,18500.0,25200.0
04237e996a15b8120cb750a7a16f2d6a,Omada Poland,,Warszawa,C#,senior,16000.0,23500.0,,
91d0084ee893dc01645cfee79ff03b5d,Conscensia,100.0,Warszawa,C#,mid,,,10000.0,25000.0
4df7b117f85fa7981244f9ee2ac0764e,QualityMinds,,Remote,C#,mid,,,23500.0,26800.0
e67863ace335d300977def951f17e001,Neontri,100.0,Remote,C#,senior,,,20160.0,23520.0
07187ab5085973961349c2a1d85a50c9,Skillspark,10.0,Warszawa,C#,senior,,,29390.0,37120.0
568030d097557ad86ba352b3054e35de,emagine Polska,1000.0,Remote,C#,senior,,,28560.0,33600.0
1fe2860f689e8b35dfb4c2e17353e383,RITS Professional Services,100.0,Remote,C#,mid,,,25200.0,27720.0
dc7eb68e6aae3bd073d4edc60304f071,ITMAGINATION,100.0,Remote,C#,senior,,,22000.0,28000.0
ae1f8e76f965b00ed857dd6540253fff,VECTRA S.A.,1000.0,Remote,C#,junior,,,9000.0,12000.0
6d43f6e3d0e511d29adede72806d5401,Xopero Software,10.0,Remote,C#,junior,,,6500.0,10000.0
28d1209e008480c3b7d435557acf3a76,IN Team,100.0,Remote,C#,senior,,,23520.0,28560.0
fad0e34f962b2ffe3a18c7b7eb96eda3,Haddad Brands,1000.0,Remote,C#,mid,,,14000.0,20000.0
c8cfaa5401f6583142e02b3772db0d8d,Winged IT,100.0,Warszawa,C#,senior,,,28000.0,33600.0
30dc5ecd1fc864811519561264f32317,Inspeerity,100.0,Remote,C#,senior,,,18000.0,25000.0
fdaaac0ad7d6595ea1f1a6fedf7513c0,Xopero Software,10.0,Remote,C#,senior,,,16000.0,22000.0
f8b52f7edac9ece1f76a34f630cd0ba6,Cortlex,10.0,Remote,C#,mid,16110.0,22330.0,,
e3d5fe4e9cd6f6e62b95a9ac74245518,Infogain,1000.0,Remote,C#,senior,16000.0,22000.0,21000.0,25000.0
42a9b4b096e1e45a33c56a9fe8ea739b,Sea,100.0,Remote,C#,senior,,,18000.0,24000.0
1140c34dcbc76618b56ca6453952a7bf,ONWELO Sp. z o.o.,1000.0,Remote,C#,senior,,,21000.0,25200.0
69c1f4d2612a06e083c376e8581ff861,Concentrix,100000.0,Remote,C#,expert,22000.0,33000.0,,
37cd423173ae39e43c298fb2d2ea090b,Hardware Direct,10.0,Warszawa,C#,junior,7500.0,15000.0,,
da65c8fee1e217cc647ff002983a8b22,Pivotal Polska,,Remote,C#,mid,12000.0,14000.0,,
184dae044face2dadd591d2522190827,Objectivity,1000.0,Remote,C#,mid,10000.0,14000.0,16000.0,22000.0
c2357d77e3612ee4dd22dc88c5298166,Objectivity,1000.0,Remote,C#,senior,12500.0,18000.0,20200.0,27700.0
c5a2de41f022aec48cb4be732538a7a0,Objectivity,1000.0,Remote,C#,senior,10000.0,14000.0,16000.0,21200.0
25b26092374dce02ed921aaa0c79ba35,Britenet,1000.0,Remote,C#,expert,,,25000.0,30000.0
50c96bb0ce96e9cc2fc370b7382ca9f6,Idego,100.0,Remote,C#,senior,,,20000.0,30000.0
e58d057b96cf19c5ea36eaca86a2066b,Britenet,1000.0,Remote,C#,senior,,,25000.0,30000.0
06492ad1489226e3c2a89322a13cbc5c,Mindpal,10.0,Remote,C#,mid,,,13000.0,25000.0
5bc3815c3a39883116496ee341923644,emagine Polska,1000.0,Remote,C#,mid,,,23680.0,27000.0
0d7d95c8f97c49726db1f133563c1481,Coded Projects,1.0,Warszawa,C#,mid,6000.0,10000.0,8000.0,12000.0
61c4a7bca0c66a0499799caf229b1053,BlueSoft,1000.0,Remote,C#,senior,,,20000.0,28000.0
52aa06816972a40291d496b7ef59058a,CloudTeam,10.0,Remote,C#,mid,,,10000.0,14000.0
b9474ab46ccad24ab819244e771598cf,ZetaTrading,10.0,Warszawa,C#,mid,,,13070.0,17430.0
4ea69d01a447993df7e80246831582a4,Craftware,100.0,Remote,Scala,senior,,,26880.0,33600.0
ba97ee9a9e87a46cd3b3aed8c015f560,Nussknacker,100.0,Warszawa,Scala,mid,,,11420.0,17140.0
0873c55b39ab8c087f10af4542bd0f48,KUBO,100.0,Remote,Scala,mid,,,25000.0,28000.0
61b043302631c68cd4a9a800e84dfb7d,Emerson Process Management Sp. z o.o.,100.0,Warszawa,C/C++,mid,12000.0,17000.0,,
a98eec8d15d166676fdf159f7a4e7bb6,Rebels Software Sp. z o.o.,10.0,Remote,C/C++,senior,,,16800.0,25200.0
75d2a99f7039afdc81eecade1516f7ce,VM.PL,100.0,Remote,C/C++,senior,15000.0,19000.0,22000.0,27000.0
77f512fd72e84fb72c2f5634392b037d,Fudo Security,10.0,Remote,C/C++,senior,,,20000.0,25000.0
a66363873b8e2fe9f00c0f0ff0c38ccd,Code Poets,10.0,Remote,C/C++,senior,,,16000.0,22000.0
d841d141a19dc618beaa2af9f60f4067,Software Interactive Sp. z o.o.,100.0,Remote,C/C++,senior,,,14000.0,19500.0
d7c8133184baa3ab480f79705accb9dc,Experis Manpower Group,1000.0,Warszawa,C/C++,senior,20000.0,22000.0,,
875c8b9b9640ad98c9ae0d646c3345f4,Infogain,1000.0,Remote,C/C++,mid,,,20000.0,26500.0
93159fd428a62a7c2fd8b45971b4a11a,Harman Connected Services,,Remote,C/C++,expert,23000.0,27000.0,,
ea2054f382c56bf411cf5ee4d6fbfef0,Harman Connected Services,,Remote,C/C++,senior,15000.0,18000.0,,
a89c8621d0468d7cc491bdfa6b044925,Thesar Systemy Informatyczne,100.0,Warszawa,C/C++,mid,10000.0,12000.0,10000.0,12000.0
fba5aee36e7046eb12854ce1169d8d5a,Mobica,1000.0,Warszawa,C/C++,senior,,,20000.0,31750.0
bb803d9a36bdbf8811efdb3ab986c8b5,Montrose Software (Polska) Sp. z o.o.,10.0,Remote,C/C++,mid,10000.0,16000.0,13370.0,21400.0
b1cbd4d6162f014ef16f45fcfa86b8c3,Solwit SA,100.0,Remote,C/C++,mid,10000.0,15000.0,10500.0,16000.0
e81a42edb027b77ddc279b62e9f65df1,Eagle Recruitment,10.0,Remote,C/C++,junior,9000.0,13000.0,10000.0,14000.0
9dca9834a13eb655b63892f3e85df9f5,ONWELO Sp. z o.o.,1000.0,Remote,C/C++,mid,,,17600.0,22000.0
849a56c2093a6a31bed1f65c051f549f,Transition Technologies PSC,1000.0,Remote,C/C++,mid,,,13500.0,18000.0
0e4d76ad7fcef5066fe0ebe639864d2a,Ligo Headhunters,100.0,Warszawa,C/C++,senior,17500.0,24000.0,19000.0,26000.0
1ec0010d196af8ec4aa09aeb7c03182a,VESOFTx,10.0,Remote,C/C++,mid,,,13000.0,20000.0
fa2cb676a754d8665db8bfdd3ea7b361,Simplicity Recruitment,10.0,Warszawa,C/C++,mid,,,25000.0,29000.0
80507994b167aa1b812bbed94435984b,Spyrosoft,1000.0,Łódź,C/C++,senior,16650.0,21600.0,22680.0,29400.0
2ebaa6680d6d5966c6c792b02a0becff,deepsense.ai,100.0,Remote,C/C++,mid,,,16000.0,28000.0
ff531eebcc2350691f16c65e8baa980b,EndySoft,10.0,Remote,C/C++,senior,,,19000.0,23000.0
7e2486a965d932a6919f4cd5aec0520d,EndySoft,10.0,Remote,C/C++,senior,,,18000.0,22000.0
1cf7bacdcbe830cb221644881cad82fa,DCG,100.0,Remote,C/C++,senior,,,30000.0,38000.0
75462496f42f6bee1b39f4ef7bf5df53,Mindpal,10.0,Remote,C/C++,mid,,,14000.0,19000.0
ab2d81bac0725a6df33c0f9ac46118ee,Montrose Software (Polska) Sp. z o.o.,10.0,Remote,Mobile,mid,10000.0,16000.0,13370.0,21400.0
03d6f84e870cf2cb6e3baeb3f6a97f20,N-iX,1000.0,Remote,Mobile,senior,20910.0,24830.0,24400.0,28760.0
54725a737c58cf96bd0d64c8e12c138f,CrustLab,10.0,Remote,Mobile,mid,,,14000.0,21000.0
4fce09c626803608bcbee4112807c370,Prosoma,10.0,Remote,Mobile,mid,17000.0,23000.0,,
1e9f70ca0b1c2b6c6dec3803e6937f7b,KINGIT,10.0,Remote,Mobile,senior,,,23960.0,26140.0
735641c0d2eef964c2691c8e09b1d390,Jit Team,100.0,Remote,Mobile,senior,,,17000.0,25000.0
5dd233ead349e26f5bdf996f2f342b99,KINGIT,10.0,Remote,Mobile,senior,,,23960.0,30500.0
8c6dbb22cc051c03623152bdac811080,Neontri,100.0,Remote,Mobile,mid,,,13440.0,18480.0
0f438f8c01efb2c1bc092c8e7088bbfc,lemon.io,100.0,Remote,Mobile,senior,21780.0,34850.0,,
6a9fed7addff4758f1d3c416a4f6d64e,AI Clearing,10.0,Warszawa,Mobile,senior,,,22000.0,27000.0
4bd7c8008ddc857d03e35911f75e5668,Bright Inventions,100.0,Remote,Mobile,senior,16600.0,23250.0,20000.0,28000.0
90b5f35bdc7581f34c6045c3074e63e4,Lite e-Commerce,10.0,Remote,Mobile,senior,,,24000.0,30000.0
6b6a83d2b50f22973c62a6488935e5d9,Next Technology Professional,,Remote,Mobile,senior,,,27720.0,31080.0
b32ff7d7c151cdd5d8ccd432c3c13ecd,Integral Solutions,100.0,Warszawa,Mobile,senior,,,25000.0,28000.0
2798af7be4079d2d5aaec79882c17769,Sofomo,10.0,Remote,Mobile,mid,10000.0,16000.0,13000.0,22000.0
b0fbbf99dec8ca91ff2fdb14fadda59a,Booksy,1000.0,Remote,Mobile,mid,7700.0,13650.0,9350.0,16500.0
